par_id,community,text,label,text_length
2624,refugee,"refugee: He explained that after the refugees left the country , the Kigoma regional administration offered it to Uvinza District for setting up administrative structures and agricultural investment under a letter reference no . CD 31/133/01 of February 27 , 2010 .",0,265
6906,vulnerable,"vulnerable: ""In his remarks , the USAID Deputy Administrator , Alfonso Lenhardt , said : """" Having served as the U.S Ambassador to Tanzania , I have seen how improving access to electricity can empower vulnerable communities to escape from the cycle of extreme poverty . """"""",1,274
1343,women,"women: The note said the interest subvention on agri loans will result in a fiscal burden of Rs 1,300 crore , schemes for women and children will be a fiscal drag of another Rs 1,200 crore and the benefits under the PM Awas Yojana will cost Rs 1,000 crore to Exchequer .",0,270
1883,in-need,"in-need: Wamalwa said the government has over 140,000 bags of rice and enough food in its stores to distribute to those in need .",0,129
191,migrant,"migrant: He said the migrants , all of them disoriented after three days of walking , were being taken from Costa Rica to Honduras , according to a New York Times report .",0,171
1714,immigrant,"immigrant: ""Marine Police Regional Crime Unit Detective Inspector Chan Man-wing told the media that """" due to the increase in the number of illegal immigrants arriving in Hong Kong in recent years , we will actively cooperate with the Department of Justice to apply for a harsher sentence . """" <h> Donate <h> Advertise with us <h> What is Hong Kong Free Press ?""",0,362
609,disabled,"disabled: Five civil activists , including Gunadasa Amarasekera who had supported the disabled soldier strike , were noticed to appear in court for allegedly organizing a protest in Colombo Fort , causing disturbance to public peace and disrupting traffic .",0,257
2039,migrant,migrant: Illegal immigrants to be returned to their place of origin or wherever they came from . They have no place in Sri Lanka .,0,130
8881,in-need,"in-need: ""The odd thing is that the creation of these colonies was something which these great men had no doubt whatsoever was for the good of the local African communities who they believed to be much in need of the benefits of """" modern civilization """" . They expected to be remembered as great benefactors of the continent , but are everywhere now reviled as cruel racists .""",1,378
10244,disabled,"disabled: """""" Research conducted by Unicef in 2013 found that the number of disabled children in child and youth care centres is three times that of our general childhood population in South Africa . Not only are these children abandoned , they must contend with a disability or disorder that will impact them for the rest of their lives , """" noted Blackie .""",1,359
1727,disabled,disabled: Effective transport can be crucial to achieving of a full life . Research indicates that disabled people can often feel isolated through lack of access to effective transport services . Targeted schemes and policies can help but they do n't provide the same level of independence as when someone is able to choose exactly where they go .,0,347
2129,poor-families,"poor-families: """""" When poor families lose chickens , they also lose the income that pays for food , school fees and medication .""",0,130
835,vulnerable,"vulnerable: """""" The vaccination campaign is to ensure that children that are vulnerable to the disease are aware and get vaccinated in those states , """" he said .""",0,163
1762,women,women: The singer took home the award for ' Female Artiste of the Year 2017 and was honoured for her continued work within entertainment and her contribution towards empowering women across the world .,0,201
1776,refugee,"refugee: Then , taking the art of counter-intuitive nonsense to supreme heights , we had people saying this is proof that we need to take in more Syrian refugees - conveniently ignoring all the links to Syria shared by the attackers in both Paris and Brussels .",0,261
844,hopeless,"hopeless: A woman and her two children detonated themselves ? Well , that is really the end of it all . I hope those who used the ignorance , hopelessness and helplessness of these unfortunate people to capture the Aso Villa , are happy with themselves now .",0,258
1326,homeless,"homeless: """""" We 've seen in the past that Kenyans who are homeless and who live in the streets are not keen on community help . I think such existences come with a lot of shame so many people prefer to keep to themselves , """" said Claris Wanjohi , a Kenyan resident of Marietta , Georgia .""",1,291
1453,migrant,"migrant: ""An Isil fighter from Syria is hiding in a migrant camp in Calais with the aim of illegally entering Britain to commit """" terror attacks """" , according to local French media .""",0,185
2151,in-need,"in-need: """""" Access to those in need is limited by the ongoing fighting and insecurity , """" it warned , stressing that """" it is imperative that civilians are allowed to move freely to places of refuge , and that humanitarian staff and their assets are protected to allow immediate , safe and unhindered access to those in need . """"""",0,332
2211,refugee,refugee: The visit aimed to find ways to improve conditions for refugees and to support communities hosting them .,0,114
910,women,"women: ""She maintained that political parties ' leaderships must be aware of the value of women voters and tailor issue-based political campaigns . """" When maximum people exercise their right to vote , better leadership will be elected , which will certainly bring a positive change . """"""",0,288
2368,vulnerable,"vulnerable: CLEAN Executive Director Hasan Mehedi read out the demands , which include immediate cut of emission by developed and advanced developing countries ; paying reparations to the most vulnerable communities directly through state and other local actors and transferring technology with full rights for accelerating adaptation and mitigation .",0,351
53,women,"women: The 2015 study states that 97% of women see sexual harassment as a form of violence . In addition , another 85% of women feel disparaging remarks are insulting and offensive .",0,182
707,homeless,"homeless: Proactively responding to problems faced by the people is another facet of the revitalised Senate . For instance , when Chitral , in Pakistan 's remote northern corner , faced flooding , dislocation and homelessness , the Senate acted promptly by despatching relief goods through a 3-person delegation of Senators who went to Chitral . Or when the great national hero , Abdul Sattar Edhi passed away , the Senate donated 4 ambulances ( for each unit of the federation ) to the Edhi Foundation to pay tribute to this icon of humanitarianism .",0,551
6040,homeless,homeless: KARACHI : Sindh Chief Minister Syed Qaim Ali Shah has directed Social Welfare Department to establish a centre for elderly homeless people so that they could live respectfully without working hard and even without stretching their hands before others .,1,262
10249,in-need,in-need: There are also angels who get together and help a larger group of people in need .,1,91
263,immigrant,"immigrant: From an investment perspective , immigrants sometimes struggle making the mental switch from wealth accumulation to wealth preservation . After so many years concentrating their wealth in a single business asset , they can often find a well-balanced , diversified portfolio antithetical to their financial values .",0,325
5177,in-need,"in-need: However , and most importantly , it should be a moment for all partners to embrace the OGP platform to fundamentally change how we design and deliver essential public services for those most in need of government support -- for their survival and dignity .",1,265
1744,immigrant,"immigrant: Some voters went to the right , wooed by the populist anti-immigrant rationale for their problems . With catastrophe looming , Labour 's Samson quit Parliament just before Christmas . His successor made token attempts to claw back support -- Labour took a 60% wealth tax on high earners into yesterday 's election , but it was too little , too late . Many centre-left votes went to the Greens , which more than trebled its seats from four to 14 yesterday .",0,467
1753,hopeless,"hopeless: ""According to the US Substance Abuse and Mental Health Services Administration ( SAMHSA ) , """" suicidal experiences are about overwhelming emotional pain where one feels trapped , alone and hopeless . It is not their life that they wish to extinguish ; it is this pain they want to kill """" .""",1,302
828,homeless,"homeless: Millions of lives were lost , and women were sexually abused in a bloody liberation war . The war left the country with a fragile economy , a devastated infrastructure , and thousands of people homeless .",0,214
1775,refugee,refugee: Last but not the least element of culpability relates to isolating professional groups from publicly voicing the grievances and ill-treatment of the refugees .,0,168
2026,homeless,"homeless: When that marriage broke down , he became homeless and was helped back on his feet by a stranger - which , he thinks , explains why he felt so moved to act in the aftermath of the Grenfell fire .",0,205
776,homeless,homeless: Volunteers and rescue personnel were erecting more temporary shelters for the tens of thousands left homeless on Lombok by the magnitude 7.0 quake on Sunday evening .,0,176
9312,poor-families,poor-families: Vast swathes of South African land are owned by government and are not utilised or are underutilised . Government can easily transfer much of this land to deserving poor families and communities .,1,211
1754,disabled,"disabled: Love Nest Foundation , a human centred-advocacy organisation founded in 2011 , seeks to provide a place for the less privileged in Ghanaian communities , especially Orphans , Widows , disabled and the youth hence their contributions towards the upcoming Easter Soup Kitchen .",0,285
102,refugee,"refugee: When asked how governments should respond to the global refugee crisis , more than half ( 55.4% ) claimed that more should be done to include refugees in the national workforce . Just 3.5% said that refugees should be deported .",0,237
1691,poor-families,"poor-families: ""EcoPost also provides an income for poor families who collect scrap plastic and other waste . Rutto says about 550 people have gained employment through her recycling efforts : """" Ours is a social enterprise . We 're looking at eradicating poverty , not just making money . We have given job opportunities to many youths """"""",0,340
1434,refugee,refugee: Volunteer helps earliest refugees,0,42
1308,in-need,in-need: The ones in need of constant medical care are kept admitted in the military hospitals and occasionally sent on sick leave with attendants so that they can spend time with their families .,0,196
2572,women,"women: ""NEW DELHI : The National Security Guard ( NSG ) , popularly known as """" the black cats """" , will soon deploy its women commandos for anti-terror operations along with male commandos , which never happened earlier . The black cats had earlier successfully killed the Lashkar-e-Toiba fidayeen attackers in 26/11 Mumbai attacks , an operation which was seen live by the whole world .""",0,389
6137,hopeless,"hopeless: During these stressful times , our country is enveloped with more shadows than light , more darkness of fear , doubts , hopelessness , and anxiety with the rising cases of extrajudicial killings , drug addictions , and acts of terrorism . People are living in darkness . There is an impending crisis in our country ... crisis of FAITH and a crisis of HOPE .",1,367
7691,homeless,"homeless: Who cares if he gives lots of charity to homeless children each year ? If he is n't giving it for the sake of Allah , it does n't count !",1,147
646,homeless,"homeless: A story in the Colorado Springs Gazette earlier this year included examples from those who work the front lines with the homeless . One meth addict , for instance , has gotten numerous warnings for sleeping under a bridge . Police have n't arrested him . They just keep trying to get him help .",0,304
829,migrant,"migrant: Brazilian media reports said there were also dozens of other migrants aboard the boat , which officials suspect went down while attempting the roughly 50-mile ( 80-kilometer ) crossing between the Bahamas and the Florida coast .",0,237
1998,vulnerable,"vulnerable: The goal of the campaign was to raise awareness of the HIV epidemic in children and the need to prioritise children and mothers , to ensure that successes achieved in reducing infections are extended to the vulnerable group .",0,237
1936,migrant,"migrant: Sixteen of the 23 players on France 's team come from families that recently immigrated to the country , most of them from Africa . Seven players are Muslim . A testament to how immigrants enrich a country 's culture . -- Sabrina Siddiqui ( @SabrinaSiddiqui ) 15 de julio de 2018",0,288
231,hopeless,"hopeless: ""There is a sense of hopelessness enveloping Malaysians in the wake of the twin by-elections last Saturday . Suddenly , to defeat the Umno/Barisan Nasional juggernaut seems a distant dream for many . The idea of """" New Politics """" replacing the """" Old Order """" seems impossible too .""",0,294
46,in-need,"in-need: ORLANDO , Fla. - Are you missing something fuzzy and cute in your life ? Many cats and dogs can fill that need and are in need of good homes .",0,151
1074,poor-families,"poor-families: In a statement issued in Harare , the agency says poor families , especially households with orphans and vulnerable children , ca n't afford much of the food that is available . Most of that food is imported .",0,224
10011,in-need,"in-need: """""" We understand that every dollar counts for these families . As such , we are retailing the MediCards at FairPrice Shops which cater to the budget conscious and are partnering with GP clinics near their vicinity to provide greater convenience and accessibility to those in need . """" <h> Follow ST <h> The Straits Times""",1,331
699,migrant,migrant: Spain was the third most popular destination for migrants in the European Union last year after Italy and Greece .,0,123
1632,vulnerable,vulnerable: Jamaica AMT compliance high but still seen as vulnerable,0,68
1379,hopeless,"hopeless: Institutions must have open communication processes between juveniles , professionals and families , bearing in mind that juveniles are emotionally very dependent on supportive relationships . Juveniles also tend to have low problem-solving skills , and this predisposes them to feelings of hopelessness .",0,315
1405,immigrant,"immigrant: Actually , I think the main area that needs developing is import substitution . Who needs cheap immigrant labour or cheap foreign goods when you can just buy robots . To me , New Zealand is already dangerously over-reliant on exports .",0,246
1856,migrant,"migrant: """""" When states fail to govern migration effectively , they create a vacuum that is filled by unscrupulous actors : smugglers , traffickers , and organized-crime . Meanwhile , countries , migrants , and host communities all lose out as they bear the costs of migration without realizing its benefits , """" she said .""",0,325
7463,refugee,"refugee: But do n't forget as the title subtly but unmistakably reminds us , Sudani From Nigeria is all about our fractured identities . In an African nation torn by civil war football is the only passport to a better life for antsy youngsters . Many make it but more fall by the wayside . The African presence in Indian football goes a long way ( remember the Kenyan , Chima Okorie ? ) and in the past two decades , the engine of Kerala football , the sevens soccer , has hummed to the footfalls of African students and youngsters . It is awfully surprising that it took all this while to have a peep into that dark secret of what makes them football refugees .",1,662
4014,in-need,in-need: Accountability is suggesting that the people so in need of our help and support could have done a little bit more to help themselves .,1,143
1297,refugee,"refugee: President Isiais Afewerki , a guerrilla leader once lionised by international opinion , looked increasingly belligerent and autocratic in power , with ill-health doing little to improve his humour in public . A growing number of young people chose to leave in search of economic opportunity , as in the rest of the Horn . In Eritrea 's case , youth were particularly anxious to avoid national service and used well-developed paths for refugees and diaspora forged during the 30-year independence struggle .",0,515
76,vulnerable,"vulnerable: ' ' No human being should go through this kind of ordeal . The security agencies and state governments should continue to provide special protection to educational institutions vulnerable to this kind of outrage especially in remote areas , ' ' he said .",0,266
124,immigrant,"immigrant: ""The ruling by the judge , released Thursday , said that would-be immigrants """" have no right to force """" the government to fulfill the promise of the Investor Immigration Program that was canceled in February despite having around 60,000 applications outstanding .""",0,277
1876,homeless,"homeless: I 've been in London since last May , and you would n't believe the amount of grief and aggro I 've been given by the police . On one day , I was checked against the criminal register 10 times . A lot of homeless people are drinkers , rude , abusive , and they tar everyone with the same brush .",0,305
10391,refugee,refugee: Their men were rounded up into Second World War-like Nazi concentration camps and starved and tortured to death and their dignity and self-respect was taken from them . They were turned into an internally-displaced people and their land was transformed into a sea of desperate and suffering refugees .,1,310
520,vulnerable,vulnerable: Chinese computer users may be more vulnerable to the attack as many commonly use unlicensed ( i.e. pirated ) or outdated versions of Windows OS and thus do not receive security updates .,0,198
1196,vulnerable,"vulnerable: Forced confessions violate Chinese law and international norms . For those awaiting trial , broadcasting forced confessions violates their right to a fair trial . Many forced confessions come following hundreds of days in pretrial detention , which itself should be the exception , never the rule , and only for the shortest time necessary . The risk of torture is already high in a criminal justice system reliant on confessions , while the pursuit of forced confessions drastically increases the risk . Victims of enforced disappearance and secret detention are especially vulnerable to torture .",0,610
7553,immigrant,"immigrant: President Barack Obama sidestepped Congress on November 20 , 2014 to announce steps he will take to shield immigrants living and working illegally in the United States from deportation , thus defying Republican lawmakers by using executive orders .",1,259
530,hopeless,"hopeless: """""" Before I starting drawing I was hopeless and when my sisters and brothers were going to school I always said to myself ' See , they are younger than me but they have gained lots of knowledge , such as writing and studying but me , I am not even able to write my own name ' . I was so depressed I was even crying two or three times a day , """" Mohammadi said .""",0,373
7274,hopeless,"hopeless: Antidote for hopelessness Pulitzer Prize-winning journalist Roy Gutman , author of How We Missed the Story , argued that journalism in conflict zones provides change-makers and hope as an antidote for hopelessness .",1,225
875,refugee,refugee: She talked to Malay Mail Online about the organisation 's work with refugee children and shared with us some of her experiences .,0,138
926,vulnerable,"vulnerable: There is nothing more important to me at this moment than being able to help prevent anyone else from going through what I did with law enforcement , and I want to be able to do it as soon as possible . I want to shift my disappointment with Franken into a sense of gratitude for every amazing woman and survivor of sexual assault that I 've been blessed to meet along the way . And I still have faith that we are starting to shift the culture around sexual assault and harassment and that we can create a society that stands up for the vulnerable .",0,561
145,immigrant,"immigrant: Dallas is one of more than two dozen cities that have established offices to assist immigrants , according to the University of Southern California 's Center for the Study of Immigrant Integration and the nonprofit Welcoming America . Many more cities or counties have initiatives that focus on immigrants .",0,318
2440,hopeless,"hopeless: """""" I felt totally hopeless . Then , as I hit the bend , I heard my teammates calling my name and I remembered all of the gruelling training that had led up to this race . This was my last chance to make it , and I had to give it my all . """"""",0,252
1840,poor-families,"poor-families: Other studies have confirmed this , showing that the summer slide affects children of affluent families less than poor families , because of increased access . In many cases , affluent children will actually gain in reading outcomes over the holiday , while poor kids regress .",0,292
2567,migrant,"migrant: Many Filipino migrant workers could no longer find employment there and do not have the capability to return to the Philippines , too , he said .",0,154
2258,immigrant,"immigrant: US president Barack Obama has imposed the most sweeping immigration reform in a generation , easing the threat of deportation for about 4.7 million undocumented immigrants and setting up a clash with Republicans .",0,224
534,disabled,disabled: Institutions for disabled mull closure,0,48
2369,in-need,"in-need: """""" I believe that medicine is very important to society - as a doctor , I may not always be able to save lives , but I can definitely help those who are sick and in need , """" he said .""",0,195
9123,in-need,"in-need: """""" My father has donated blood over 60 times so far . I 've learnt that if there 's anyone who is in need of blood , surely there 's someone who can donate blood and help save a precious life . """"""",1,207
1654,in-need,"in-need: The government said in its Throne Speech this month that it would develop a 10-year plan to address transportation needs across the province , though it said it would take a year to identify areas in need .",0,215
2396,migrant,"migrant: ""The letter ended with a call for the bishops to create a church which listens to """" the hungry , the imprisoned , the migrant and the abused """" .""",1,156
900,immigrant,immigrant: The Africa Union Commission has expressed deep shock by US President Trump 's recent comment on immigrants from Africa and Haiti .,0,141
2473,refugee,"refugee: ""Irungu , who also serves as the head of the National repatriation secretariat , made it clear that a deadline had been set and the government would start the exercise of repatriating refugees """" soon """" -- but he did not give an exact date when the highly contested exercise would begin .""",0,299
9669,poor-families,"poor-families: The minister said that Christmas is a time of celebrations , of closeness and of hope and to help and join the vulnerable and poor families in its celebrations promoting the brotherhood , religious harmony , compassion and tolerance .",1,249
2526,migrant,"migrant: Some of the deportees who claimed they had been picked up in their homes during a raid on illegal immigrants in their states , explained that they were not criminals .",0,176
1144,migrant,"migrant: Under the parent visa category , migrants have to agree to financially support parents for five years .",0,112
2332,vulnerable,vulnerable: He said traditional pastoralists for many years lacked legal recognition a situation which have lead them into victimization and vulnerable .,0,153
2803,vulnerable,"vulnerable: The AIMMM registers its full sympathy with the hapless female victims of violence and rape crimes , especially the young lady brutalised by beasts on a moving Delhi bus in the night of 16 December which has rightly agitated a large section of Indians . All such crimes against women and weaker sections , especially minorities , Dalits and Adivasis are highly condemnable and show the whole country in extremely bad light . It is time people , police , judiciary and government agencies stood up to discharge their duties to protect the weak and vulnerable sections of society . The AIMMM urges the government to introduce deterrent punishments for such brutal crimes . It should also hasten with the overdue Police reforms to liberate the police force from the British Raj rules and make it capable and accountable to protect all citizens , human rights and honour of ordinary people .",1,898
1223,disabled,"disabled: So far , 420 people who work in catechesis have signed up , coming from professions and countries all over the world . Archbishop Fisichella , Baroness Sheila Hollins of the Pontifical Commission for the Protection of Minors , and representatives from dioceses around the world will present methods for the catechesis of disabled people . Participants will also have an audience with Pope Francis on day two of the event , demonstrating the Pope 's keen interest in the topic .",0,487
2710,homeless,"homeless: These poverty-stricken masses otherwise had little say in the political bargaining that took place in the corridors of power . It was there that the post-Independence power structures were shaped that determined the future of India and Pakistan . Yet the people were the ones who paid the price by suffering the pain of massacres , displacement , destruction of property and homelessness that accompanied Partition .",1,426
71,women,"women: But how often should we shave if we no longer have in-between days ? Well , we are all born different and so is our hair . Everyone 's hair grows differently so there is no right or wrong answer as to how often we should shave . Some women do it every day , while others have the privilege of waiting longer in-between shaves . As time goes by , we will slowly no more about our body and eventually find the right schedule that works . <h> 4 ) ' I can shave without water when I 'm in a hurry '",0,501
115,in-need,"in-need: ""Mr Tan noted that PSA has performed reasonably well against the challenging backdrop and tough competition . """" In addition , we are also preparing for a future where logistics and supply chain needs are transformed by new technology , trade , manufacturing and e-commerce dynamics , """" he said .""",0,307
961,poor-families,poor-families: Ann 's Cottage has cared for disabled children from poor families -- some who were only there during the day while others stayed there .,0,151
481,immigrant,"immigrant: """""" Yes Meryl , you 're just like an illegal immigrant or starving refugee . Fuck off . Just carry on adding to your 100s of millions you 've earned from playing pretend . You 've known nothing but extreme wealth and privilege your whole life , so do n't look down your nose at sport which has probably helped a lot more people than the expensive drama schools you attended . Happy Tuesday haha ! """" he added .""",0,422
1967,disabled,"disabled: Mr Toh Chin Aik said the changes have helped him in his daily commute . Mr Toh , who works at the Enabling Village , is visually disabled .",0,149
9400,disabled,"disabled: Mzbel , in her acceptance speech , said a disabled person , despite his or her disability , was like every human being , even though they may be facing a physical or mental challenge one way or the other .",1,215
2570,migrant,migrant: 25 migrants drown off Turkey,0,37
3453,in-need,"in-need: """""" The offer to take 20,000 Syrians is welcome but Britain needs to take that desperate group now , not over five years and play a strong part in resolving the refugee crisis in Europe , """" he said .""",1,210
137,refugee,"refugee: With a repatriation plan in tatters and funding evaporating for a million refugees with ever-growing needs , Rohingya Muslims who fled Myanmar to Bangladesh face a grim future one year after the latest eruption of a decades-old conflict .",0,247
2611,refugee,"refugee: ""The new appointment comes after protests last Wednesday , during which 30 refugees from the Coop Dimora d'Abramo refugee centre in Reggio Emilia occupied their local police headquarters complaining the food they were served was """" no good """" and """" cooked badly """" , Il Resto del Carlino reported .""",0,309
1624,women,"women: A. I think first and foremost if I look back at when I first went to Man City , they were in the same process that Barcelona are in now . I think when I first went to Man City , they were n't very professional , they were just starting out and the men 's team had just invested a lot into women 's team .",0,311
6069,vulnerable,"vulnerable: Dar es Salaam . A network of members of parliaments from across Europe , who are committed to protecting sexual and reproductive health of the world 's most vulnerable people , has called on Tanzania to work on family planning issues for the country to easily transform into the middle income economy .",1,314
353,refugee,"refugee: """""" These migrants , many of whom are refugees , are desperate for a better future , """" Ban said . """" We need to strengthen search and rescue operations , and stop the criminals who exploit the most vulnerable people . We need to address the roots of the problem . """"""",1,277
1497,homeless,"homeless: """""" I am anxious about homelessness and have spent all my savings . """"""",0,81
1376,migrant,"migrant: In Congress , where Obama was to deliver his State of the Union address Tuesday evening , 135 Democrats including members of party leadership signed a letter calling for raids targeting immigrants to stop immediately .",0,227
2767,disabled,"disabled: Christian missionaries care for the destitute , and Jain sects serve and feed the disabled . Islamic traditions require setting aside a regular fraction of one 's earnings to feed the hungry and destitute . I find in Muslim ghettoes of Delhi like Nizamuddin and Jama Masjid , even today , a number of wayside eateries that offer plastic tokens for sale . These are bought by people who eat at the restaurants , and they distribute these to destitute people . Each token can be redeemed by them for a meal , when they are in need of food , over a period of a month .",1,575
5501,refugee,"refugee: In a new joint The Hollywood Reporter interview , the couple reveals the Yazidi refugee is now thriving as a student at the University of Chicago after surviving a living hell in his homeland .",1,202
1442,in-need,"in-need: An online platform funded by the Government said it has helped distribute about 200 tons of food to thousands of needy people in Hong Kong over the past year . The platform , called Food-Co connects the food industry with charities and helps restaurants or companies who want to donate their surplus food to those in need , RTHK reports . Food-Co said has received food worth HK$20 million and provid ...",1,413
7720,disabled,"disabled: In this photograph taken on December 6 , 2010 Abdul Sattar Edhi , head of Pakistani 's Edhi foundation holds a disabled orphan at the orphanage of the charity in Karachi . PHOTO : AFP",1,193
1867,immigrant,immigrant: Diego Reyna walked up 40 flights of stairs and recorded a 43-second video that said the building would n't exist without immigrants .,0,144
8553,refugee,"refugee: According to data from the UN Refugee Agency ( UNHCR ) , the crisis in the Mediterranean alone has seen the arrival of over 750,000 refugees and migrants in 2015. 85% of these arrivals come from the world 's top 10 refugee-producing countries .",1,253
1685,refugee,"refugee: WASHINGTON : The Trump administration slashed its annual cap on refugee acceptances on Monday for the second year in a row , saying it would take only a maximum 30,000 in the fiscal year to come .",0,205
2596,homeless,"homeless: Ng said that the number of registered homeless people had risen from 746 in 2013-14 to 1,127 in 2017-18 . However , over the same five-year period , accommodation spaces subsidised by the government have only increased from 202 to 222 .",0,246
1798,hopeless,"hopeless: """""" About a million persecuted , disenfranchised , stateless people is vulnerable to any kind of radical ideas or instigation . Deep frustration and hopelessness of the forcibly displaced population could create condition ripe for radicalization and destabilize the region and beyond , """" the minister added .""",0,320
722,migrant,"migrant: The president signed an order ending the practice of splitting migrant families , but 2,300 children have already been separated from their parents .",0,158
122,refugee,"refugee: ""Kate and Julian are one of Melbourne 's most prominent couples through their work in the law , arts and refugee advocacy . They launched Spare Rooms for Refugees and have welcomed seven asylum seekers into their homes for extended periods . The couple has worked hard on the cause for 14 years . """" It has demanded a lot of time , """" says Julian . """" Without Kate 's continued enthusiasm for the idea it would not have been possible for me to keep doing it . """" Julian says it has changed his life hugely . """" I would say it 's been one of the big , big turning points in my existence . """"""",0,600
228,vulnerable,vulnerable: If these problems are not tackled there is every chance that another reporter will be back in another 20 years wondering how it is possible that vulnerable children are still being cursed with hunger and a horribly early death .,1,240
1977,in-need,"in-need: ""According to Okogie ; """" We are delighted to announce to farmers that the Edo Fertilizer Plant in Auchi is not just up and running , but that its storehouse is filled with fertilizer ready for sale . So , we are calling on farmers , who are in need of fertilizer to head down to the plant in Auchi to make purchases . """"""",0,331
1234,migrant,"migrant: EU President Donald Tusk warned there was no guarantee it would work , while France and Austria ruled themselves out of hosting migrant centres .",0,154
2065,in-need,"in-need: Publishing an eBook on Kindle is another passive way that one can make money . Amazon is one of the biggest search engines after Google . Publishing an eBook with rich key words will keep your book at the top of all search categories . Kindle is one of the best moneymaking internet sites . When people are in need of in-depth knowledge , they search for the information on eBooks .",0,391
193,disabled,"disabled: Several of the victims have been permanently disabled , including some who had their legs amputated after being shot , it said .",0,138
606,vulnerable,"vulnerable: Born a Christian , my HUMILITY and RESPECT for especially the elderly and young of our society is very firm , apt and intact . In like manner , my DEFENCE and JUSTICE for the helpless and vulnerable is very much same .",1,230
85,women,"women: Vaila Barsley plays in Sweden for Eskilstuna United and represented England at youth level , although she has gone on to become an international with the Scotland women 's team .",0,185
15,vulnerable,"vulnerable: When my dad died unexpectedly in 2014 , he was putting the finishing touches to his forthcoming book , Climate Change and the Health of Nations . The book examines historical records and finds that human health is very sensitive to changes in climate . And drawing on history , he warns that the impacts of climatic change -- such as environmental disaster , increasing temperatures , and food insecurity -- will amplify infectious diseases , under-nutrition , and heat-related deaths , especially among vulnerable populations , such as children and forcibly displaced people .",0,589
2503,in-need,"in-need: """""" Europe needs Great Britain and Great Britain needs Europe , """" Dr Merkel said in Hamburg . The EU 's """" ability to compromise """" will be needed by all to resolve the package of changes Britain is seeking , she said . """"""",0,233
2405,in-need,in-need: We think it 's lovely that so many have come forward to help out a family clearly in need !,1,100
2319,hopeless,"hopeless: Worse than this feeling of dread was a feeling of hopelessness , that nothing could be done as Pakistan 's condition was beyond cure . Politicians who mattered had turned into appeasers , outdoing Chamberlain , finding excuses for the Pakistani Taliban ... and after every terrorist outrage offering smooth phrases and extending more olive branches , to the point where the olive forests stood denuded .",0,413
5153,poor-families,"poor-families: Bhopal : A day after Prime Minister Narendra Modi launched 21 electronic mandis across the country to help farmers sell their produce online and do away with middlemen , Madhya Pradesh chief minister Shivraj Singh Chouhan was distributing tomatoes free of cost to poor families in Vidisha , as prices crashed to all-time low , Rs 2 a kg , not enough to recover the sowing cost . Not only the tomatoes , wholesale price of onions too have plumetted to 20 to 30 paise a kg , almost negligible , in several districts including Vidisha , Neemuch and Mandsaur , where farmers can not afford even transportation cost .",1,627
1135,refugee,"refugee: RICE bitters or Andrographis paniculata is an extremely bitter herb , which is believed to have been brought to Jamaica by Vietnamese refugees back in the 1960s .",0,171
605,migrant,"migrant: The Orangeville man had been approved for a work-holiday visa to Australia , where he planned to live with an uncle and teach English to immigrants .",0,158
1801,migrant,"migrant: Democrats want to stave off deportation of some 800,000 immigrants currently protected by an Obama-era program called Deferred Action for Childhood Arrivals , or DACA . Trump still wants his border wall , though he 's toned down what that means . Conservatives are wary , fearing he will strike a soft compromise .",0,323
2497,vulnerable,"vulnerable: """""" The con artists were reaching the widow through each day 's mail in what had become a feeding frenzy , as scammers from all over the world descended upon this vulnerable woman , """" the Iowa Attorney General 's Office told us .""",0,243
667,disabled,disabled: A video of a woman lashing out at a disabled cleaner has gone viral . Sunday Life talks to cleaners and disabled workers about the treatment they receive from customers,0,178
2595,immigrant,"immigrant: Sentimental nativists today insist that illegal immigrants hurt the American economy , but social scientific studies have proved their overall positive contributions to the economy . The Trump administration 's present policy to crack down on illegal immigrants is nothing but the manifestation of its commitment to racism against Latinos . The painful history of Irish deportation underscores the pressing necessity of rational and humane immigration policy in this time of radical nativism .",0,504
912,immigrant,immigrant: Nur Jazlan said the discovery and seizure of the money was a huge success for the Immigration Department in its operations to combat prostitution involving illegal immigrants in this country .,0,203
4980,disabled,disabled: Andrew Garfield and Claire Foy in an inspiring biographical drama about a man who devotes his entire life helping patients and disabled,1,145
2353,hopeless,"hopeless: Market confidence is a hopelessly fragile sensibility but this wacky phenomenon is a patent nonsense . If only we could get a collective grip ; you know , harden up a bit . We 're surely doing ourselves out of a fortune .",0,231
2619,vulnerable,"vulnerable: ""Among them , nearly one-third have been identified as either """" vulnerable """" or """" endangered """" species under CITES , suggesting that there are still major loopholes in our laws that regulate shark fin trade .""",0,225
669,immigrant,"immigrant: For a closer look at Malaysia 's health care screenings for foreign workers and to seek an explanation on the sudden increase in TB cases in our country , possibly brought in by illegal immigrants in Malaysia , we caught up with Prof Datuk Dr Mohd Amin Jaludin , Vice Chancellor of University Malaya.File Pic : vcoffice.um.edu.my",0,340
794,refugee,"refugee: Despite the uncertainty , the board says it has several programs to help refugee students catch up in the classroom .",0,126
1214,homeless,"homeless: Whereas the government is working with a figure of Sh1 billion , residents are demanding Sh9 billion after they were rendered homeless from their 9,070 acres of ancestral land .",0,187
